country_code,country_name,sector,industria,year,value
ROU,Romania,Transportation and storage,Transportation/Trucking/Railroad,2015,-144.36
ROU,Romania,Transportation and storage,Airlines/Aviation,2015,-396.71
ROU,Romania,Transportation and storage,Maritime,2015,108.27
ROU,Romania,Information and communication,Information Technology & Services,2015,-40.1
ROU,Romania,Professional scientific and technical activities,Market Research,2015,-194.62
ROU,Romania,Other service activities,Non-Profit Organization Management,2015,-163.2
ROU,Romania,Administrative and support service activities,Staffing & Recruiting,2015,-259.25
ROU,Romania,Information and communication,Computer Games,2015,-81.0
ROU,Romania,Manufacturing,Electrical & Electronic Manufacturing,2015,-91.42
ROU,Romania,Transportation and storage,Logistics & Supply Chain,2015,-26.01
ROU,Romania,Professional scientific and technical activities,Outsourcing/Offshoring,2015,-27.64
ROU,Romania,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,-82.08
ROU,Romania,Administrative and support service activities,Human Resources,2015,-88.05
ROU,Romania,Manufacturing,Industrial Automation,2015,-20.93
SRB,Serbia,Information and communication,Computer Software,2015,2.77
SRB,Serbia,Information and communication,Internet,2015,30.05
SRB,Serbia,Information and communication,Telecommunications,2015,-7.67
SRB,Serbia,Professional scientific and technical activities,Management Consulting,2015,130.13
SRB,Serbia,Manufacturing,Pharmaceuticals,2015,-25.47
SRB,Serbia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,65.32
SRB,Serbia,Administrative and support service activities,"Leisure, Travel & Tourism",2015,-34.86
SRB,Serbia,Accommodation and food service activities,Hospitality,2015,-49.79
SRB,Serbia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,0.0
SRB,Serbia,Financial and insurance activities,Banking,2015,-43.16
SRB,Serbia,Financial and insurance activities,Financial Services,2015,-13.05
SRB,Serbia,Construction,Construction,2015,48.96
SRB,Serbia,Manufacturing,Automotive,2015,-42.31
SRB,Serbia,Mining and quarrying,Oil & Energy,2015,-16.27
SRB,Serbia,Education,Higher Education,2015,-105.62
SRB,Serbia,Education,Education Management,2015,13.77
SRB,Serbia,Professional scientific and technical activities,Research,2015,-227.43
SRB,Serbia,Professional scientific and technical activities,Marketing & Advertising,2015,5.69
SRB,Serbia,Transportation and storage,Airlines/Aviation,2015,9.37
SRB,Serbia,Information and communication,Information Technology & Services,2015,64.76
SRB,Serbia,Other service activities,Non-Profit Organization Management,2015,-9.59
RWA,Rwanda,Education,Higher Education,2015,260.36
RWA,Rwanda,Public administration and defence; compulsory social security,International Affairs,2015,-390.68
RWA,Rwanda,Information and communication,Information Technology & Services,2015,245.78
RWA,Rwanda,Other service activities,Non-Profit Organization Management,2015,151.77
RWA,Rwanda,Other service activities,International Trade & Development,2015,146.44
SAU,Saudi Arabia,Manufacturing,Defense & Space,2015,280.96
SAU,Saudi Arabia,Information and communication,Computer Software,2015,508.25
SAU,Saudi Arabia,Information and communication,Computer Networking,2015,221.04
SAU,Saudi Arabia,Information and communication,Internet,2015,443.64
SAU,Saudi Arabia,Information and communication,Telecommunications,2015,301.37
SAU,Saudi Arabia,Professional scientific and technical activities,Legal Services,2015,1018.09
SAU,Saudi Arabia,Professional scientific and technical activities,Management Consulting,2015,676.9
SAU,Saudi Arabia,Professional scientific and technical activities,Biotechnology,2015,639.74
SAU,Saudi Arabia,Human health and social work activities,Medical Practice,2015,-109.74
SAU,Saudi Arabia,Human health and social work activities,Hospital & Health Care,2015,265.16
SAU,Saudi Arabia,Manufacturing,Pharmaceuticals,2015,458.72
SAU,Saudi Arabia,Human health and social work activities,Medical Device,2015,345.56
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2015,747.54
SAU,Saudi Arabia,Manufacturing,Food Production,2015,541.11
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2015,448.89
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,342.75
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Furniture,2015,428.53
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,592.14
SAU,Saudi Arabia,"Arts, entertainment and recreation ",Entertainment,2015,138.04
SAU,Saudi Arabia,Administrative and support service activities,"Leisure, Travel & Tourism",2015,634.48
SAU,Saudi Arabia,Accommodation and food service activities,Hospitality,2015,419.38
SAU,Saudi Arabia,Accommodation and food service activities,Restaurants,2015,504.23
SAU,Saudi Arabia,"Arts, entertainment and recreation ",Sports,2015,590.41
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,456.1
SAU,Saudi Arabia,Financial and insurance activities,Banking,2015,353.83
SAU,Saudi Arabia,Financial and insurance activities,Insurance,2015,359.86
SAU,Saudi Arabia,Financial and insurance activities,Financial Services,2015,421.49
SAU,Saudi Arabia,Real estate activities,Real Estate,2015,563.12
SAU,Saudi Arabia,Financial and insurance activities,Investment Banking,2015,293.12
SAU,Saudi Arabia,Financial and insurance activities,Investment Management,2015,435.34
SAU,Saudi Arabia,Professional scientific and technical activities,Accounting,2015,936.34
SAU,Saudi Arabia,Construction,Construction,2015,479.98
SAU,Saudi Arabia,Construction,Building Materials,2015,407.21
SAU,Saudi Arabia,Professional scientific and technical activities,Architecture & Planning,2015,503.35
SAU,Saudi Arabia,Construction,Civil Engineering,2015,592.2
SAU,Saudi Arabia,Manufacturing,Aviation & Aerospace,2015,707.26
SAU,Saudi Arabia,Manufacturing,Automotive,2015,479.83
SAU,Saudi Arabia,Manufacturing,Chemicals,2015,396.68
SAU,Saudi Arabia,Manufacturing,Machinery,2015,429.48
SAU,Saudi Arabia,Mining and quarrying,Mining & Metals,2015,546.48
SAU,Saudi Arabia,Mining and quarrying,Oil & Energy,2015,505.96
SAU,Saudi Arabia,"Electricity, gas, steam and air conditioning supply",Utilities,2015,446.69
SAU,Saudi Arabia,Manufacturing,Textiles,2015,790.34
SAU,Saudi Arabia,Education,Primary/Secondary Education,2015,427.81
SAU,Saudi Arabia,Education,Higher Education,2015,343.65
SAU,Saudi Arabia,Education,Education Management,2015,430.41
SAU,Saudi Arabia,Professional scientific and technical activities,Research,2015,874.66
SAU,Saudi Arabia,Public administration and defence; compulsory social security,Military,2015,656.95
SAU,Saudi Arabia,Public administration and defence; compulsory social security,International Affairs,2015,536.31
SAU,Saudi Arabia,Public administration and defence; compulsory social security,Government Administration,2015,422.96
SAU,Saudi Arabia,Professional scientific and technical activities,Executive Office,2015,490.08
SAU,Saudi Arabia,Public administration and defence; compulsory social security,Public Safety,2015,671.61
SAU,Saudi Arabia,Professional scientific and technical activities,Marketing & Advertising,2015,308.51
SAU,Saudi Arabia,Professional scientific and technical activities,Environmental Services,2015,862.21
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,2015,226.5
SAU,Saudi Arabia,Transportation and storage,Transportation/Trucking/Railroad,2015,803.76
SAU,Saudi Arabia,Transportation and storage,Airlines/Aviation,2015,353.66
SAU,Saudi Arabia,Transportation and storage,Maritime,2015,571.11
SAU,Saudi Arabia,Information and communication,Information Technology & Services,2015,467.01
SAU,Saudi Arabia,Professional scientific and technical activities,Design,2015,263.75
SAU,Saudi Arabia,Other service activities,Non-Profit Organization Management,2015,306.49
SAU,Saudi Arabia,Administrative and support service activities,Staffing & Recruiting,2015,767.75
SAU,Saudi Arabia,Professional scientific and technical activities,Professional Training & Coaching,2015,527.89
SAU,Saudi Arabia,Professional scientific and technical activities,Events Services,2015,384.31
SAU,Saudi Arabia,Manufacturing,Electrical & Electronic Manufacturing,2015,440.09
SAU,Saudi Arabia,Transportation and storage,Logistics & Supply Chain,2015,448.83
SAU,Saudi Arabia,Manufacturing,Plastics,2015,396.1
SAU,Saudi Arabia,Information and communication,Computer & Network Security,2015,575.61
SAU,Saudi Arabia,Administrative and support service activities,Security & Investigations,2015,252.38
SAU,Saudi Arabia,Administrative and support service activities,Facilities Services,2015,692.47
SAU,Saudi Arabia,Professional scientific and technical activities,Outsourcing/Offshoring,2015,671.59
SAU,Saudi Arabia,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2015,414.36
SAU,Saudi Arabia,Information and communication,Media Production,2015,353.51
SAU,Saudi Arabia,Education,E-Learning,2015,735.82
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,2015,393.86
SAU,Saudi Arabia,Professional scientific and technical activities,Mechanical or Industrial Engineering,2015,415.4
SAU,Saudi Arabia,Administrative and support service activities,Human Resources,2015,442.22
SAU,Saudi Arabia,Administrative and support service activities,Business Supplies & Equipment,2015,518.89
SAU,Saudi Arabia,Other service activities,International Trade & Development,2015,394.42
SAU,Saudi Arabia,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,2015,355.49
SAU,Saudi Arabia,Manufacturing,Renewables & Environment,2015,967.57
SAU,Saudi Arabia,Manufacturing,Packaging & Containers,2015,463.01
SAU,Saudi Arabia,Manufacturing,Industrial Automation,2015,468.45
SDN,Sudan,Information and communication,Telecommunications,2015,-358.63
SDN,Sudan,Human health and social work activities,Hospital & Health Care,2015,-99.92
SDN,Sudan,Construction,Construction,2015,-339.76
SDN,Sudan,Mining and quarrying,Oil & Energy,2015,-200.22
SDN,Sudan,Education,Higher Education,2015,98.13
SDN,Sudan,Education,Education Management,2015,-24.7
SDN,Sudan,Public administration and defence; compulsory social security,International Affairs,2015,-480.55
SDN,Sudan,Information and communication,Information Technology & Services,2015,-125.94
SDN,Sudan,Other service activities,Non-Profit Organization Management,2015,-604.66
SWE,Sweden,Manufacturing,Defense & Space,2015,6.74
SWE,Sweden,Information and communication,Computer Software,2015,115.45
SWE,Sweden,Information and communication,Computer Networking,2015,139.3
SWE,Sweden,Information and communication,Internet,2015,167.36
SWE,Sweden,Information and communication,Semiconductors,2015,131.87
SWE,Sweden,Information and communication,Telecommunications,2015,-3.28
SWE,Sweden,Professional scientific and technical activities,Law Practice,2015,62.58
SWE,Sweden,Professional scientific and technical activities,Legal Services,2015,107.86
SWE,Sweden,Professional scientific and technical activities,Management Consulting,2015,96.51
SWE,Sweden,Professional scientific and technical activities,Biotechnology,2015,168.13
SWE,Sweden,Human health and social work activities,Hospital & Health Care,2015,78.82
SWE,Sweden,Manufacturing,Pharmaceuticals,2015,92.75
SWE,Sweden,Human health and social work activities,Medical Device,2015,56.93
SWE,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2015,-5.3
SWE,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2015,107.8
SWE,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,2015,84.97
SWE,Sweden,Manufacturing,Food Production,2015,76.48
SWE,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2015,60.87
SWE,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2015,77.93
SWE,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,Furniture,2015,160.29
SWE,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2015,61.28
SWE,Sweden,"Arts, entertainment and recreation ",Entertainment,2015,163.66
SWE,Sweden,"Arts, entertainment and recreation ",Gambling & Casinos,2015,119.45
SWE,Sweden,Administrative and support service activities,"Leisure, Travel & Tourism",2015,40.29
SWE,Sweden,Accommodation and food service activities,Hospitality,2015,122.61
SWE,Sweden,Accommodation and food service activities,Restaurants,2015,63.09
SWE,Sweden,"Arts, entertainment and recreation ",Sports,2015,109.92
SWE,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2015,109.72
SWE,Sweden,Information and communication,Broadcast Media,2015,30.94
SWE,Sweden,Financial and insurance activities,Banking,2015,45.03
SWE,Sweden,Financial and insurance activities,Insurance,2015,26.18
SWE,Sweden,Financial and insurance activities,Financial Services,2015,100.4
